Geneid,nodule_al_uniq,root_al_uniq,nodule_almult,root_almult
gene:GLYMA_02G128900,27,20,39,44
gene:GLYMA_02G129000,32,25,33,38
gene:GLYMA_02G129100,0,0,0,0
gene:GLYMA_02G129200,19,38,25,44
gene:GLYMA_02G129300,73,56,104,86
gene:GLYMA_02G129400,0,0,0,1
gene:GLYMA_02G129500,6,165,21,246
gene:GLYMA_02G129600,0,0,0,0
gene:GLYMA_02G129700,0,0,0,0
gene:GLYMA_02G129800,55,90,88,144
gene:GLYMA_02G129900,104,339,135,415
gene:GLYMA_02G130000,46,48,49,59
gene:GLYMA_02G130100,38,12,38,12
gene:GLYMA_02G130200,29,48,51,76
gene:GLYMA_02G130300,0,0,0,0
gene:GLYMA_02G130400,2,18,6,37
gene:GLYMA_02G130500,13,33,16,38
gene:GLYMA_02G130600,1,12,1,13
gene:GLYMA_02G130700,0,0,3,7
gene:GLYMA_02G130800,0,0,0,0
gene:GLYMA_02G130900,0,0,1,1
gene:GLYMA_02G131000,0,0,0,0
gene:GLYMA_02G131100,0,0,0,1
gene:GLYMA_02G131200,6,8,9,11
gene:GLYMA_02G131300,0,4,0,5
gene:GLYMA_02G131400,0,0,1,0
gene:GLYMA_02G131500,40,53,146,146
gene:GLYMA_02G131600,2,2,4,5
gene:GLYMA_02G131700,51,159,98,211
gene:GLYMA_02G131800,25,3,33,4
gene:GLYMA_02G131900,26,62,49,112
gene:GLYMA_02G132000,0,0,0,0
gene:GLYMA_02G132100,102,1317,183,3090
gene:GLYMA_02G132200,2,1,3,1
gene:GLYMA_02G132300,1,2,1,3
gene:GLYMA_02G132400,9,10,19,16
gene:GLYMA_02G132500,39,4,55,4
gene:GLYMA_02G132600,6,6,49,48
gene:GLYMA_02G132700,4188,0,4981,26
gene:GLYMA_02G132800,0,0,0,0
gene:GLYMA_02G132900,21,8,38,21
gene:GLYMA_02G133000,25,73,27,90
gene:GLYMA_02G133100,107,69,179,105
gene:GLYMA_02G133200,0,77,0,122
gene:ENSRNA049760383,0,0,2,0
gene:ENSRNA049760381,0,1,33,1
gene:GLYMA_02G133300,0,10,0,12
gene:GLYMA_02G133400,42,82,98,154
gene:GLYMA_02G133500,101,417,129,537
gene:ENSRNA049760349,0,0,0,0
gene:GLYMA_02G133600,61,47,75,64
gene:GLYMA_02G133700,2,6,8,17
gene:GLYMA_02G133800,10,18,13,36
gene:GLYMA_02G133900,1,1,2,2
gene:GLYMA_02G134000,418,185,471,203
gene:GLYMA_02G134100,54,104,54,104
gene:GLYMA_02G134200,41,99,45,115
gene:GLYMA_02G134300,32,39,38,56
gene:GLYMA_02G134400,443,810,921,1269
gene:GLYMA_02G134500,16,24,22,31
gene:GLYMA_02G134600,99,195,179,381
gene:GLYMA_02G134700,0,0,0,0
gene:GLYMA_02G134800,150,83,192,130
gene:GLYMA_02G134900,2,4,3,4
gene:GLYMA_02G135000,6,5,8,29
gene:GLYMA_02G135100,144,141,185,192
gene:GLYMA_02G135200,203,155,222,170
gene:GLYMA_02G135300,0,0,0,0
gene:GLYMA_02G135400,106,258,129,288
gene:GLYMA_02G135500,6,1,8,9
gene:GLYMA_02G135600,0,0,0,0
gene:GLYMA_02G1357002,4,16,19,54
gene:GLYMA_02G1357001,0,2,2,14
gene:GLYMA_02G135800,8,158,8,188
gene:GLYMA_02G135900,4,13,7,13
gene:GLYMA_02G136000,22,70,33,76
gene:GLYMA_02G136100,69,18,74,21
gene:GLYMA_02G136200,29,14,34,19
gene:GLYMA_02G136300,53,76,64,84
gene:GLYMA_02G136400,0,0,0,0
gene:GLYMA_02G136500,4,1,4,1
gene:GLYMA_02G136600,6,5,12,5
gene:GLYMA_02G136700,54,21,69,30
gene:GLYMA_02G136800,42,77,63,122
gene:GLYMA_02G136900,4,2,4,3
gene:GLYMA_02G137000,18,12,38,19
gene:GLYMA_02G137100,88,94,134,139
gene:GLYMA_02G137200,189,111,271,182
gene:GLYMA_02G137300,3,10,5,10
gene:GLYMA_02G137400,214,138,417,224
gene:GLYMA_02G137500,1,4,4,5
gene:GLYMA_02G137600,74,104,123,173
gene:GLYMA_02G137700,28,91,68,169
gene:GLYMA_02G137800,95,46,116,52
gene:GLYMA_02G137900,0,5,0,12
gene:GLYMA_02G138000,164,795,288,1330
gene:GLYMA_02G138100,416,249,571,382
gene:GLYMA_02G138200,9,33,20,67
gene:GLYMA_02G138300,16,114,21,118
gene:GLYMA_02G138400,192,352,264,487
gene:GLYMA_02G138500,81,187,141,329
gene:GLYMA_02G138600,3,1,4,1
gene:GLYMA_02G138700,3,10,6,32
gene:GLYMA_02G138800,115,246,238,506
gene:GLYMA_02G138900,18,31,38,51
gene:GLYMA_02G139000,11,4,25,20
gene:GLYMA_02G139100,0,1,2,11
gene:GLYMA_02G139200,0,0,0,0
gene:GLYMA_02G139300,0,0,0,0
gene:GLYMA_02G139400,0,0,0,0
gene:GLYMA_02G139500,52,41,65,46
gene:GLYMA_02G139600,13,32,23,49
gene:GLYMA_02G139700,52,197,65,242
gene:GLYMA_02G139800,0,0,1,0
gene:GLYMA_02G139900,104,113,132,127
gene:GLYMA_02G140000,0,0,0,0
gene:ENSRNA049760350,0,0,6,1
gene:GLYMA_02G140100,32,75,48,140
gene:GLYMA_02G140200,20,18,44,43
gene:GLYMA_02G140300,2,3,3,3
gene:GLYMA_02G140400,0,0,0,2
gene:GLYMA_02G140500,0,0,0,0
gene:GLYMA_02G140600,0,0,11,1
gene:GLYMA_02G140700,2,2,8,21
gene:GLYMA_02G140800,0,0,0,0
gene:GLYMA_02G140900,806,981,905,1120
gene:GLYMA_02G141000,24,155,33,237
gene:GLYMA_02G141100,12,14,19,20
gene:GLYMA_02G141200,4,1,8,5
gene:GLYMA_02G141300,0,0,0,0
gene:GLYMA_02G141400,41,20,53,21
gene:GLYMA_02G141500,16,16,29,25
gene:GLYMA_02G141600,27,87,47,118
gene:GLYMA_02G141700,4,10,4,11
gene:GLYMA_02G141800,392,316,498,383
gene:GLYMA_02G141900,0,0,0,0
gene:GLYMA_02G142000,1,0,19,13
gene:GLYMA_02G142100,0,0,0,0
gene:GLYMA_02G142200,11,211,15,237
gene:GLYMA_02G142300,41,43,59,57
gene:GLYMA_02G142400,0,65,2,149
gene:GLYMA_02G142500,4,206,9,257
gene:GLYMA_02G142600,43,18,52,24
gene:GLYMA_02G142700,124,93,156,133
gene:GLYMA_02G1428002,2,9,32,35
gene:GLYMA_02G1428001,34,63,62,96
gene:GLYMA_02G142900,0,0,7,7
gene:GLYMA_02G143000,31,55,61,118
gene:GLYMA_02G143100,19,73,23,103
gene:GLYMA_02G143200,38,144,46,182
gene:GLYMA_02G143300,0,15,0,17
gene:GLYMA_02G143400,37,233,62,373
gene:GLYMA_02G143500,4,16,12,27
gene:GLYMA_02G143600,23,12,31,13
gene:GLYMA_02G143700,157,111,209,153
gene:GLYMA_02G143800,0,0,0,0
gene:GLYMA_02G143900,0,0,2,0
gene:GLYMA_02G144000,76,45,84,58
gene:GLYMA_02G144100,9,2,25,10
gene:GLYMA_02G144200,160,214,530,540
gene:GLYMA_02G144300,16,8,34,13
gene:GLYMA_02G144400,795,0,879,2
gene:GLYMA_02G144500,66,46,69,48
gene:GLYMA_02G144600,33,81,46,134
gene:GLYMA_02G144700,135,243,173,311
gene:GLYMA_02G144800,6,4,10,5
gene:GLYMA_02G144900,25,25,32,32
gene:GLYMA_02G145000,0,5,3,11
gene:GLYMA_02G145100,7,35,10,47
gene:GLYMA_02G145200,85,243,207,639
gene:GLYMA_02G145300,34,59,80,117
gene:GLYMA_02G145400,1,4,3,6
gene:GLYMA_02G145500,55,71,78,82
gene:GLYMA_02G145600,24,7,50,19
gene:GLYMA_02G145700,9,3,9,5
gene:GLYMA_02G145800,23,12,59,37
gene:GLYMA_02G145900,0,0,0,0
gene:GLYMA_02G146000,42,46,81,97
gene:GLYMA_02G146100,111,13,136,20
gene:GLYMA_02G146200,55,71,99,109
gene:GLYMA_02G146300,101,29,111,30
gene:GLYMA_02G146400,4,1,5,3
gene:GLYMA_02G146500,492,400,497,407
gene:GLYMA_02G146600,125,136,185,179
gene:GLYMA_02G146700,1,3,1,9
gene:GLYMA_02G146800,88,38,147,73
gene:GLYMA_02G146900,140,266,370,459
gene:GLYMA_02G147000,132,71,148,80
gene:GLYMA_02G147100,1,10,48,40
gene:GLYMA_02G147200,26,69,44,122
gene:GLYMA_02G147300,0,0,1,2
gene:GLYMA_02G147400,24,53,39,89
gene:GLYMA_02G147500,0,0,0,0
gene:GLYMA_02G147600,10,1,18,11
gene:GLYMA_02G147700,0,7,1,9
gene:GLYMA_02G147800,0,1,0,2
gene:GLYMA_02G147900,0,18,0,20
gene:GLYMA_02G148000,4,42,12,92
gene:GLYMA_02G148100,50,3,63,7
gene:GLYMA_02G148200,60,31,61,31
gene:GLYMA_02G148300,0,1,3,3
gene:GLYMA_02G148400,1491,549,1543,561
gene:GLYMA_02G148500,2,0,2,0
gene:GLYMA_02G148600,2,26,2,27
gene:GLYMA_02G148700,1,0,1,0
gene:GLYMA_02G148800,1,0,1,0
gene:GLYMA_02G148900,35,69,42,94
gene:GLYMA_02G149000,1,8,2,12
gene:GLYMA_02G149100,0,31,0,46
gene:GLYMA_02G149200,158,197,204,303
gene:GLYMA_02G149300,0,0,0,0
gene:GLYMA_02G149400,1,3,4,5
gene:GLYMA_02G149500,4,3,6,8
gene:GLYMA_02G149600,125,97,212,196
gene:GLYMA_02G149700,15,37,27,48
gene:GLYMA_02G149800,62,42,130,124
gene:GLYMA_02G149900,66,107,119,304
gene:GLYMA_02G150000,193,263,254,325
gene:GLYMA_02G150100,36,11,36,11
gene:GLYMA_02G150200,53,45,92,105
gene:GLYMA_02G150300,20,29,39,42
gene:GLYMA_02G150400,76,15,76,15
gene:ENSRNA049760353,0,0,0,0
gene:GLYMA_02G1505002,12,61,20,102
gene:GLYMA_02G1505001,2,11,6,29
gene:GLYMA_02G150600,9,11,18,25
gene:GLYMA_02G150700,1,19,2,27
gene:GLYMA_02G150800,51,84,75,105
gene:GLYMA_02G1509002,9,14,11,23
gene:GLYMA_02G151000,0,0,16,29
gene:GLYMA_02G151100,47,92,59,143
gene:GLYMA_02G151200,87,220,92,267
gene:GLYMA_02G151300,0,0,1,3
gene:GLYMA_02G151400,132,193,239,346
gene:GLYMA_02G151500,73,71,97,89
gene:GLYMA_02G151600,1,3,1,3
gene:GLYMA_02G151700,0,58,0,219
gene:GLYMA_02G151800,5,33,8,49
gene:GLYMA_02G151900,3,4,3,5
gene:GLYMA_02G152000,26,39,31,67
gene:GLYMA_02G152100,13,24,15,24
gene:GLYMA_02G152200,29,35,74,104
gene:GLYMA_02G152300,94,60,212,190
gene:ENSRNA049760354,0,0,10,2
gene:GLYMA_02G152400,14,25,23,37
gene:ENSRNA049760379,0,0,33,0
gene:GLYMA_02G152500,0,8,1,17
gene:GLYMA_02G152600,171,0,221,4
gene:GLYMA_02G152700,115,232,116,239
gene:GLYMA_02G152800,60,74,112,139
gene:GLYMA_02G152900,0,3,0,6
gene:GLYMA_02G153000,0,1,0,8
gene:GLYMA_02G153100,0,1,0,3
gene:GLYMA_02G153200,0,0,0,0
gene:GLYMA_02G153300,0,0,0,0
gene:GLYMA_02G153400,1,0,1,0
gene:ENSRNA049760377,0,0,1,0
gene:GLYMA_02G153500,1,50,3,79
gene:GLYMA_02G153600,46,23,86,41
gene:GLYMA_02G153700,61,81,91,104
gene:GLYMA_02G153800,48,96,78,132
gene:GLYMA_02G153900,0,0,1,0
gene:GLYMA_02G154000,22,3,27,3
gene:GLYMA_02G154100,0,0,0,0
gene:GLYMA_02G154200,0,0,0,0
gene:GLYMA_02G154300,0,11,0,16
gene:GLYMA_02G154400,0,0,0,0
gene:GLYMA_02G154500,0,24,9,58
gene:GLYMA_02G154600,0,0,0,2
gene:GLYMA_02G154700,231,185,255,263
gene:GLYMA_02G154800,28,89,36,114
gene:GLYMA_02G154900,0,3,0,3
gene:GLYMA_02G155000,58,164,117,305
gene:GLYMA_02G155100,45,151,159,392
gene:GLYMA_02G155200,26,21,45,23
gene:GLYMA_02G155300,136,123,154,142
gene:GLYMA_02G155400,93,60,243,193
gene:GLYMA_02G155500,0,6,0,7
gene:GLYMA_02G155600,21373,454,22731,548
gene:GLYMA_02G155700,5,1,10,16
gene:GLYMA_02G155800,2,0,914,35
gene:GLYMA_02G155900,0,3,9,26
gene:GLYMA_02G156000,0,0,0,23
gene:GLYMA_02G156100,2,5,3,20
gene:GLYMA_02G156200,1,0,1,0
gene:GLYMA_02G156300,0,0,5,14
gene:GLYMA_02G156400,7,1,11,1
gene:GLYMA_02G156500,0,0,0,0
gene:GLYMA_02G156600,0,0,0,1
gene:GLYMA_02G156700,1,0,30,5
gene:GLYMA_02G156800,26,5,26,5
gene:GLYMA_02G156900,0,0,97,42
gene:GLYMA_02G157000,2,7,10,52
gene:GLYMA_02G157100,0,0,0,0
gene:GLYMA_02G157200,25,25,25,26
gene:GLYMA_02G157300,1,0,1,0
gene:GLYMA_02G157400,0,0,0,0
gene:GLYMA_02G157500,0,0,0,0
gene:GLYMA_02G157600,0,0,0,0
gene:GLYMA_02G157700,22,59,22,59
gene:GLYMA_02G157800,252,200,253,204
gene:GLYMA_02G157900,2541,18,2575,18
gene:GLYMA_02G158000,0,0,2,4
gene:GLYMA_02G158100,11,20,48,109
gene:GLYMA_02G158200,864,479,866,484
gene:GLYMA_02G158300,14,5,15,5
gene:GLYMA_02G158400,3,0,3,0
gene:GLYMA_02G158500,0,0,0,0
gene:GLYMA_02G158600,0,0,0,0
gene:GLYMA_02G158700,80,520,80,521
gene:GLYMA_02G158800,0,0,10,0
gene:GLYMA_02G158900,0,0,7,0
gene:GLYMA_02G159000,26,38,55,54
gene:GLYMA_02G159100,231,189,233,189
gene:GLYMA_02G159200,1,7,1,9
gene:GLYMA_02G159300,6,2,6,2
gene:GLYMA_02G159400,0,0,0,0
gene:GLYMA_02G159500,46,40,63,55
gene:GLYMA_02G159600,1,0,40,48
gene:GLYMA_02G159700,0,0,0,1
gene:GLYMA_02G159800,4,13,4,13
gene:GLYMA_02G159900,55,14,59,14
gene:GLYMA_02G160000,36,29,36,29
gene:GLYMA_02G160100,106,82,122,103
gene:GLYMA_02G160200,0,1,0,3
gene:GLYMA_02G160300,26,31,39,50
gene:GLYMA_02G160400,1,4,2,4
gene:GLYMA_02G160500,252,1047,341,1511
gene:GLYMA_02G160600,9,24,9,24
gene:GLYMA_02G160700,0,0,2,3
gene:GLYMA_02G160800,0,0,1,1
gene:GLYMA_02G160900,7,49,8,77
gene:GLYMA_02G161000,0,0,6,2
gene:GLYMA_02G161100,279,388,284,398
gene:GLYMA_02G161200,47,26,48,26
gene:GLYMA_02G161300,0,1,0,1
gene:GLYMA_02G161400,0,0,0,0
gene:GLYMA_02G161500,0,0,0,0
gene:GLYMA_02G161600,245,58,506,83
gene:GLYMA_02G161700,0,0,0,0
gene:GLYMA_02G161800,0,0,2,0
gene:GLYMA_02G161900,101,121,128,159
gene:GLYMA_02G162000,57,62,57,62
gene:GLYMA_02G162100,0,1,7,4
gene:GLYMA_02G162200,0,0,0,0
gene:GLYMA_02G162300,51,49,52,49
gene:GLYMA_02G162400,0,0,0,0
gene:GLYMA_02G162500,153,238,170,280
gene:GLYMA_02G162600,32,58,32,58
gene:GLYMA_02G1627002,13,6,28,14
gene:GLYMA_02G1627001,0,2,32,55
gene:GLYMA_02G162800,0,1,0,2
gene:GLYMA_02G162900,17,18,40,39
gene:GLYMA_02G163000,0,0,0,0
gene:GLYMA_02G163100,0,0,0,0
gene:GLYMA_02G163200,73,70,77,73
gene:GLYMA_02G163300,61,104,78,164
gene:GLYMA_02G163400,0,0,1,5
gene:GLYMA_02G163500,0,0,0,0
gene:GLYMA_02G163600,0,2,0,2
gene:GLYMA_02G163700,0,0,0,0
gene:GLYMA_02G163800,1,0,1,0
gene:GLYMA_02G163900,3,21,17,36
gene:GLYMA_02G164000,0,0,0,1
gene:GLYMA_02G164100,0,5,6,20
gene:GLYMA_02G164200,0,2,0,3
gene:GLYMA_02G164300,8,11,8,12
gene:GLYMA_02G164400,0,0,0,0
gene:GLYMA_02G164500,0,0,0,2
gene:GLYMA_02G164600,0,0,0,0
gene:GLYMA_02G164700,44,90,94,191
gene:GLYMA_02G164800,0,0,0,0
gene:GLYMA_02G164900,0,0,24,21
gene:GLYMA_02G165000,38,62,46,73
gene:GLYMA_02G165100,0,1,22,105
gene:GLYMA_02G165200,0,1,1,1
gene:GLYMA_02G165300,40,97,41,100
gene:GLYMA_02G165400,266,183,266,183
gene:GLYMA_02G165500,91,193,99,200
gene:GLYMA_02G165600,0,0,0,0
gene:GLYMA_02G165700,32,20,38,32
gene:GLYMA_02G165800,57,246,65,284
gene:GLYMA_02G165900,0,4,2,8
gene:GLYMA_02G166000,2,0,2,0
gene:GLYMA_02G166100,48,42,66,81
gene:GLYMA_02G166200,0,0,0,0
gene:GLYMA_02G166300,27,31,60,63
gene:GLYMA_02G166400,0,0,0,0
gene:GLYMA_02G166500,43,83,95,160
gene:GLYMA_02G166600,0,0,3,1
gene:GLYMA_02G166700,0,0,1,0
gene:GLYMA_02G166800,12,119,18,202
gene:GLYMA_02G166900,0,0,34,28
gene:GLYMA_02G167000,0,0,4,8
gene:GLYMA_02G167100,0,0,1,0
gene:GLYMA_02G167200,0,0,6,12
gene:GLYMA_02G167300,0,0,0,3
gene:GLYMA_02G167400,0,0,0,0
gene:GLYMA_02G167500,0,0,0,0
gene:GLYMA_02G167600,10,111,12,117
gene:GLYMA_02G167700,0,0,0,0
gene:GLYMA_02G167800,14,42,24,53
gene:GLYMA_02G167900,829,1188,1224,1788
gene:GLYMA_02G168000,15,45,24,54
gene:GLYMA_02G168100,0,1,0,1
gene:GLYMA_02G168200,5,0,7,6
gene:GLYMA_02G168300,75,64,183,181
gene:GLYMA_02G168400,42,68,45,72
gene:GLYMA_02G168500,4,10,7,10
gene:GLYMA_02G168600,20,20,20,20
gene:GLYMA_02G168700,0,0,0,0
gene:GLYMA_02G168800,0,0,0,0
gene:GLYMA_02G168900,55,56,119,128
gene:GLYMA_02G169000,3,33,4,41
gene:GLYMA_02G169100,0,1,0,5
gene:GLYMA_02G169200,99,122,215,273
gene:GLYMA_02G169300,0,0,0,0
gene:GLYMA_02G169400,0,0,39,50
gene:GLYMA_02G169500,0,0,0,1
gene:GLYMA_02G169600,167,256,217,319
gene:GLYMA_02G1697002,15,9,53,43
gene:GLYMA_02G1697001,171,88,243,136
gene:GLYMA_02G169800,233,40,238,40
gene:GLYMA_02G169900,0,0,0,0
gene:GLYMA_02G170000,0,0,0,6
gene:GLYMA_02G170100,0,0,26,18
gene:GLYMA_02G170200,0,0,2,2
gene:GLYMA_02G170300,57,71,202,115
gene:GLYMA_02G170400,6,7,7,7
gene:GLYMA_02G170500,35,63,50,89
gene:GLYMA_02G170600,7,2,18,10
gene:GLYMA_02G170700,0,0,65,46
gene:GLYMA_02G170800,0,0,2,7
gene:GLYMA_02G170900,49,51,110,173
gene:GLYMA_02G171000,0,0,0,0
gene:GLYMA_02G171100,65,207,117,301
gene:GLYMA_02G171200,123,91,137,121
gene:GLYMA_02G171300,8,21,8,33
gene:GLYMA_02G171400,0,0,0,0
gene:GLYMA_02G171500,0,0,0,0
gene:GLYMA_02G171600,45,169,47,175
gene:GLYMA_02G171700,0,0,0,0
gene:GLYMA_02G171800,0,0,1,0
gene:GLYMA_02G171900,8,16,8,33
gene:GLYMA_02G172000,0,1,2,25
gene:GLYMA_02G172100,0,0,0,0
gene:GLYMA_02G172200,2,20,3,40
gene:GLYMA_02G172300,2,7,8,11
gene:GLYMA_02G172400,16,0,16,0
gene:GLYMA_02G172500,0,0,21,27
gene:GLYMA_02G172600,0,0,2,4
gene:GLYMA_02G172700,8,10,8,10
gene:GLYMA_02G172800,57,49,134,114
gene:GLYMA_02G172900,309,249,384,330
gene:GLYMA_02G173000,157,71,178,91
gene:GLYMA_02G173100,0,0,2,0
gene:GLYMA_02G173200,25,13,58,43
gene:GLYMA_02G173300,14,27,46,77
gene:GLYMA_02G173400,0,0,0,0
gene:GLYMA_02G173500,0,0,0,0
gene:GLYMA_02G173600,71,35,83,48
gene:GLYMA_02G173700,89,62,89,63
gene:GLYMA_02G173800,0,0,0,0
gene:GLYMA_02G173900,129,128,156,162
gene:GLYMA_02G174000,0,0,0,0
gene:GLYMA_02G174100,71,61,131,140
gene:GLYMA_02G174200,0,0,8,16
gene:GLYMA_02G174300,57,38,77,46
gene:GLYMA_02G174400,1015,365,1131,458
gene:GLYMA_02G174500,1,1,2,1
gene:GLYMA_02G174600,12,3,17,7
gene:GLYMA_02G174700,62,13,89,24
gene:GLYMA_02G174800,35,34,46,45
gene:GLYMA_02G174900,0,0,12,7
gene:GLYMA_02G175000,0,0,0,0
gene:GLYMA_02G175100,0,0,0,0
gene:GLYMA_02G175200,0,0,0,0
gene:GLYMA_02G175300,0,0,3,0
gene:GLYMA_02G175400,18,13,23,15
gene:GLYMA_02G175500,0,12,2,12
gene:GLYMA_02G175600,0,0,0,0
gene:GLYMA_02G175700,3,27,3,35
gene:GLYMA_02G175800,0,4,0,22
gene:GLYMA_02G175900,0,0,0,0
gene:GLYMA_02G176000,30,80,39,110
gene:GLYMA_02G176100,1,6,11,6
gene:GLYMA_02G176200,0,30,0,48
gene:GLYMA_02G176300,0,0,4,23
gene:GLYMA_02G176400,9,12,9,12
gene:GLYMA_02G176500,13,20,16,32
gene:GLYMA_02G176600,0,0,0,0
gene:GLYMA_02G176700,7,45,10,57
gene:GLYMA_02G176800,4,28,119,66
gene:GLYMA_02G176900,57,63,81,88
gene:GLYMA_02G177000,0,0,0,0
gene:GLYMA_02G177100,23,20,37,32
gene:GLYMA_02G177200,0,0,97,77
gene:GLYMA_02G177300,0,0,0,0
gene:GLYMA_02G177400,1,0,4,2
gene:GLYMA_02G177500,3,9,3,9
gene:GLYMA_02G177600,0,0,0,0
gene:GLYMA_02G177700,0,0,0,22
gene:GLYMA_02G177800,3,81,3,90
gene:GLYMA_02G177900,0,0,3,9
gene:GLYMA_02G178000,0,0,3,3
gene:GLYMA_02G178100,6,28,14,33
gene:GLYMA_02G178200,0,0,4,8
gene:GLYMA_02G178300,10,37,10,37
gene:GLYMA_02G178400,0,0,0,3
gene:GLYMA_02G178500,0,0,20,0
gene:GLYMA_02G178600,0,0,1,0
gene:GLYMA_02G178700,0,2,0,2
gene:GLYMA_02G178800,81,64,107,105
gene:GLYMA_02G178900,0,0,0,0
gene:GLYMA_02G179000,1,0,14,14
gene:GLYMA_02G179100,2,20,5,34
gene:GLYMA_02G179200,3,2,3,3
gene:GLYMA_02G179300,0,1,0,1
gene:GLYMA_02G179400,1,3,2,3
gene:GLYMA_02G179500,0,0,0,0
gene:GLYMA_02G179600,0,0,0,1
gene:GLYMA_02G179700,0,0,0,0
gene:GLYMA_02G179800,0,0,0,1
gene:GLYMA_02G179900,24,42,63,104
gene:GLYMA_02G180000,0,0,0,0
gene:GLYMA_02G180100,54,108,73,146
gene:GLYMA_02G180200,2,6,2,7
gene:GLYMA_02G180300,0,0,0,0
gene:GLYMA_02G180400,0,0,14,9
gene:GLYMA_02G180500,1,22,1,22
gene:GLYMA_02G180600,0,0,0,0
gene:GLYMA_02G180700,0,0,1,1
gene:GLYMA_02G180800,0,0,0,0
gene:GLYMA_02G180900,0,0,0,0
gene:GLYMA_02G181000,0,1,101,67
gene:GLYMA_02G181100,0,1,2,2
gene:GLYMA_02G181200,19,40,50,76
gene:GLYMA_02G181300,48,78,103,192
gene:GLYMA_02G181400,0,0,0,0
gene:GLYMA_02G181500,22,127,72,221
gene:GLYMA_02G181600,0,0,0,0
gene:GLYMA_02G181700,0,0,0,0
gene:GLYMA_02G1818002,82,17,107,19
gene:GLYMA_02G1818001,82,12,95,14
gene:GLYMA_02G181900,0,0,0,0
gene:GLYMA_02G182000,0,0,36,0
gene:GLYMA_02G182100,0,0,2,0
gene:GLYMA_02G182200,118,14,143,19
gene:GLYMA_02G182300,2,3,2,3
gene:GLYMA_02G182400,10,55,18,76
gene:GLYMA_02G182500,0,0,0,0
gene:GLYMA_02G182600,10,35,11,89
gene:GLYMA_02G182700,4,3,4,3
gene:GLYMA_02G182800,80,25,100,54
gene:GLYMA_02G1829001,0,5,1,8
gene:GLYMA_02G183000,0,3,6,3
gene:GLYMA_02G183100,114,122,141,139
gene:GLYMA_02G183200,0,2,0,2
gene:GLYMA_02G183300,0,0,0,0
gene:GLYMA_02G183400,0,0,0,0
gene:GLYMA_02G1835002,0,0,0,0
gene:GLYMA_02G1835001,0,0,0,0
gene:GLYMA_02G183600,0,0,0,0
gene:GLYMA_02G183700,0,0,13,14
gene:GLYMA_02G183800,0,0,19,0
gene:GLYMA_02G183900,0,0,0,0
gene:GLYMA_02G184000,6,2,38,17
gene:GLYMA_02G184100,79,303,130,460
gene:GLYMA_02G184200,3,18,8,23
gene:GLYMA_02G184300,0,0,0,0
gene:GLYMA_02G184400,0,0,15,21
gene:GLYMA_02G184500,10,15,10,15
gene:GLYMA_02G184600,240,341,416,669
gene:GLYMA_02G184700,18,19,18,20
gene:GLYMA_02G184800,9,36,98,230
gene:GLYMA_02G184900,36,46,36,46
gene:GLYMA_02G185000,123,52,125,55
gene:GLYMA_02G185100,0,3,0,3
gene:GLYMA_02G185200,12,14,12,16
gene:GLYMA_02G185300,33,26,75,60
gene:GLYMA_02G185400,0,0,0,9
gene:GLYMA_02G185500,6,2,6,2
gene:GLYMA_02G185600,0,0,0,0
gene:GLYMA_02G185700,1,0,1,1
gene:GLYMA_02G185800,0,0,0,0
gene:GLYMA_02G185900,92,98,144,176
gene:GLYMA_02G186000,9,0,19,1
gene:GLYMA_02G186100,54,164,145,524
gene:GLYMA_02G186200,24,0,24,0
gene:GLYMA_02G186300,82,47,113,115
gene:GLYMA_02G186400,0,0,9,5
gene:GLYMA_02G186500,0,0,10,20
gene:GLYMA_02G186600,7,5,20,12
gene:GLYMA_02G186700,203,252,236,288
gene:GLYMA_02G186800,2,2,8,54
gene:GLYMA_02G186900,4,32,8,35
gene:GLYMA_02G187000,0,0,0,0
gene:GLYMA_02G187100,1026,663,1221,829
gene:GLYMA_02G187200,17,34,17,34
gene:GLYMA_02G187300,1,9,2,10
gene:GLYMA_02G187400,0,0,0,0
gene:GLYMA_02G187500,0,0,0,0
gene:GLYMA_02G187600,0,0,1,10
gene:GLYMA_02G187700,0,0,7,8
gene:GLYMA_02G187800,0,0,4,10
gene:GLYMA_02G187900,0,0,0,0
gene:GLYMA_02G188000,10,14,10,14
gene:GLYMA_02G188100,0,0,4,19
gene:GLYMA_02G188200,56,83,100,198
gene:GLYMA_02G188300,0,2,5,11
gene:GLYMA_02G188400,0,0,1,1
gene:GLYMA_02G188500,1,2,1,2
gene:GLYMA_02G188600,16,40,17,42
gene:GLYMA_02G188700,68,2,72,2
gene:GLYMA_02G188800,0,2,16,55
gene:GLYMA_02G188900,0,0,0,0
gene:GLYMA_02G189000,39,4,63,11
gene:GLYMA_02G189100,0,0,122,50
gene:GLYMA_02G189200,0,0,0,84
gene:GLYMA_02G189300,1,0,27,20
gene:GLYMA_02G189400,0,0,13,2
gene:GLYMA_02G189500,0,0,0,0
gene:GLYMA_02G189600,94,101,151,148
gene:GLYMA_02G189700,10,1,18,9
gene:GLYMA_02G189800,0,0,0,2
gene:GLYMA_02G189900,20,0,20,0
gene:GLYMA_02G190000,31,23,34,27
gene:GLYMA_02G190100,0,0,0,29
gene:GLYMA_02G190200,0,0,0,0
gene:GLYMA_02G190300,0,0,0,0
gene:GLYMA_02G190400,0,0,1,0
gene:GLYMA_02G190500,0,0,2,1
gene:GLYMA_02G190600,30,38,76,71
